ReviewAuditID,AuditID,UserID,RiderID,RestaurantID,ReviewID
3965,d71312b1-1928-4647-8384-a7ae0b0e70c9,8634,138,360,5459
3966,e970f63f-0a47-4b6d-ac99-e56f6238353a,42720,49,5719,3744
3967,0fa44ca0-7e03-46b3-8c16-1f51c61603df,32780,901,4984,2781
3968,b7a0b901-3e99-43f6-bfb9-d1815e9931b6,43722,135,4699,7370
3969,0d97ff1e-a61d-4818-b0f4-032a993f7a87,425,233,4269,2264
3970,ae6fad86-6d9a-4a8f-9755-038f1e86164e,37890,420,2497,453
3971,c140ace8-ce63-459a-83ec-6cac5be043a0,45674,456,2535,7670
3972,da19234e-d74c-4b25-94bb-613029121999,41872,167,7817,8387
3973,10ba339e-4b9d-450f-85fc-b6671b5bb020,39012,814,1283,3471
3974,2040549f-3f66-4cf5-b281-a0ff44fcb60a,3069,36,8855,9370
3975,da58e09e-2eac-426d-94a7-702e64077f2c,19350,213,3381,1862
3976,68393844-ff74-4326-9ad4-3997f6868c63,12401,371,4018,8841
3977,b3d8097f-adba-4fcd-be61-7d96aa57cb7e,26599,117,4817,9162
3978,2f758bd8-913c-488f-b23c-7775a60926ce,8276,854,9832,7642
3979,f23e0706-e0ee-4561-ae35-ebb373519cf7,35451,583,4774,5990
3980,3a1fd905-8d96-4d07-96f3-004d2f8b1ced,42087,484,2806,2014
3981,6cdddeea-8975-4906-a1f5-2446c014b38b,40782,688,4982,3655
3982,ccc71849-e78b-49ca-affc-899a865c04b7,32021,733,9262,8723
3983,1f3add78-f9b1-4a84-872d-694858e09dd8,6504,678,6844,1590
3984,dabaddab-4572-4138-b1b8-024eac6a1efc,562,720,8850,9757
3985,d2f12147-5f11-42d8-83d8-b05688d94f4c,2413,690,1671,4468
3986,da84807a-84c2-4cbb-8813-fb3d5a7ff7d5,32531,280,2826,2938
3987,21a25d26-1329-4ebe-b289-a433b6ef8bee,14977,922,5345,747
3988,a8ff142c-4d98-41e6-84ee-0e363694bcc2,145,385,9045,8739
3989,e21c128b-6d4f-49c7-9980-b62e53dd22da,47166,85,4789,4140
3990,ebee2db1-b426-4f3d-be3b-c4f5a9adecfb,37829,1,6198,8771
3991,b1fdf7c1-0f2b-4999-b03e-4c532d8584d6,14162,995,8090,3082
3992,0f4c5c0f-8698-49b3-b40e-acf0ebb09b2b,10035,571,9140,2998
3993,f10040da-6cd4-4351-b6a5-af8d5efff9e9,45034,237,3313,1461
3994,434ce973-ffa4-4ea1-a415-8de520916a5c,27175,959,53,3934
3995,8fbc79d5-b917-4c85-b338-bd3329cc193c,24765,330,3444,9184
3996,caa703f8-5a99-4875-b7ba-7a611a92b0a7,11166,48,2528,4461
3997,579599c2-b7a4-40b0-9bed-fa9a8795f552,4209,962,1812,9512
3998,2b91d23f-1798-4870-aa71-fb626937dec8,28753,469,5099,4457
3999,9a74ceff-50ca-43b9-a1fd-8642187bd267,31291,989,8063,977
4000,d3a9631a-dd29-4242-8afe-10e9d3d5dc9e,11807,795,3563,6718
4001,98e67d95-57d3-4c18-a069-7dbdd47f4cfd,32191,42,3075,8848
4002,d242f7fb-ccec-4614-843d-691abe0dcfc7,3148,187,6191,8845
4003,c484f1eb-7db5-413b-aef2-d1e16819fb31,7230,202,4510,4457
4004,e69202cd-011a-4ddf-8c69-26928551523c,34677,673,5156,471
4005,d16a48d8-6e1c-49dc-bb84-ccf9bdf6c364,37472,353,8574,1241
4006,2e74dacf-5b54-4687-9444-b41eae9a88f7,17158,661,7133,9223
4007,42c8f540-c7a6-4aab-b03e-28b1497e25d2,38048,825,5504,7335
4008,18bdc63a-2d3d-4fb8-9632-31c1beca83f5,37785,462,9117,1835
4009,8bbf8208-1764-4461-aa2c-db59e08280f9,17488,156,1612,4234
4010,c855ab01-6d95-4046-9435-335168d9e153,340,925,5643,2393
4011,4c84582f-5c23-4a2f-becb-5c5355739eaf,15141,550,3203,2843
4012,1c9125ec-b827-45ad-84bd-7f3119e0cbbe,29776,569,9737,5949
4013,01eda214-062b-4cb1-888d-ae658db1f891,42583,393,1549,4615
4014,1ecfb0c4-1043-4b4d-8a8b-d038cd76c2db,5996,683,1223,4907
4015,38f82e45-ca61-44e4-9947-63aad6b7dff2,5873,365,650,6530
4016,5d47f31b-6384-4bd4-9ceb-a4f26b993697,47860,404,7790,6643
4017,a5ac4d31-9646-4a7c-a8af-f39a448ac4a4,35974,396,1072,709
4018,835b6b11-f182-44d9-b329-b70309a1d846,13081,403,5575,7846
4019,8ed1207d-7d00-4f78-b537-ab5508232aaa,13488,853,6632,2384
4020,ffcce53c-37c1-4ec8-935a-f2113c3e1f99,43729,641,22,1879
4021,ee5b364b-1b27-4e77-aad4-78b97e4613ac,45010,948,866,5673
4022,c8965be5-e3fa-40ba-b0a4-000c4023b900,27933,132,8099,935
4023,edf780e5-7854-444f-a950-3b2e2f492b66,4305,819,8867,5338
4024,c7541e0d-60a7-485e-bad2-8149ae12d270,27475,338,1090,1191
4025,5be73f5e-334c-4330-b536-42f9db9741c2,47920,420,7677,1896
4026,1fe2d775-e7d4-49d6-94a5-e9044f5a979c,38606,718,3779,5407
4027,550de1ee-b939-418f-a33b-c8ec8ef4a59b,46603,460,160,2390
4028,835ab14b-b153-4d64-b8dd-745f3810ed30,15662,150,9328,5217
4029,ba7defbc-9088-4ee1-9797-4fea0fbb537e,35029,717,6551,685
4030,ab48edcb-5e62-4a47-8c44-70d8e7662bd9,42329,416,5542,8076
4031,54c692f2-f917-40c9-a4ef-3b954d39f9f0,13007,969,6064,4054
4032,efd16ef8-bb97-4717-b280-d635a5ea0aea,30804,720,109,2845
4033,9a15d8a4-b9a8-4563-aed7-ef3b22dab878,4551,995,9961,1904
4034,44d05d35-7831-4410-ac5d-d5625fc253a1,15543,369,7266,8129
4035,41774f1b-3bf6-46f1-8c7e-8117392a38b6,18310,710,8909,5567
4036,b66aa684-5d6c-4e1f-a732-d2c1ccab5953,35013,412,8771,3466
4037,d66097ae-2415-4f65-b513-d2d7fc4e27a6,19707,42,8943,7315
4038,d9f2422b-cd0d-4bec-b359-8e5002207e35,43518,134,5773,4804
4039,0da664ca-4822-47cc-92ff-42b6dacddb76,30634,248,772,2419
4040,8f753d5a-5ee4-4158-b69e-c1f968c0c41a,48288,176,1831,9400
4041,43ebb028-77d1-4c57-9c9b-8783dd7a5b38,8093,249,7551,1308
4042,bc61fb18-5e62-48e7-b8b0-c4432e3d0bcb,4257,102,7021,5771
4043,04e38d8d-6620-4e00-8290-9d2b1895101a,20803,715,6137,5633
4044,2f6ef77c-a1cb-4c64-9ec0-d11b0327c72d,36545,874,2608,3262
4045,25f6f6ea-5fb2-4c10-83db-2ad9f63089ef,16997,379,6849,2856
4046,ba5d862f-bf01-471f-b5f2-e001650d89ce,3982,216,3161,5836
4047,d84c8daa-69bb-4c3c-a962-195faade1566,1884,656,7458,3571
4048,d3952aec-27f6-43ec-b3d4-5e36f4c16b2a,23008,913,743,7145
4049,906b94f4-d3f1-4338-aabe-25ca3ef13d32,37420,681,1320,8465
4050,170dd734-891d-408b-b700-c21642f43924,12429,786,6778,3458
4051,4d8ef952-a892-456c-8506-84c28e494d80,48785,661,3270,5565
4052,fbe905f4-c9ba-4382-bea0-6e1123fac89d,43928,63,4707,2888
4053,f71ec59b-a288-45c0-8e30-8479e25c6723,35810,903,7647,708
4054,456dc60d-b54c-4f04-8b82-ebbd9983e5a1,38750,27,6464,5927
4055,50e37e41-6bbc-462a-a11e-0f756b27253c,21381,658,6266,6135
4056,e6e56ae4-4c74-43d3-add5-e5b10f66cac6,6526,421,2206,2293
4057,cde88b6f-2cf6-420b-a33f-bd4738718bfa,33850,622,9659,9905
4058,d3e21df4-cd3c-4996-bae9-6fc721c2992a,42940,370,5365,7406
4059,29c561d5-c4b3-45ad-b510-db8587f0b0fd,16287,884,5754,7257
4060,2a94c7d9-0736-48fe-91c3-7df31bdcba2b,5328,990,8012,2407
4061,d0fcc82f-4ca9-4f3e-8eca-57051f4f804a,49772,160,3276,1588
4062,1b2253ec-4b56-4d48-be9b-6affe6b69fd2,20606,537,2255,6179
4063,0ec0826f-52f5-4c68-b836-a8cb397b2daa,41966,688,5779,2368
4064,23f88ab4-4b28-4a2f-afd0-41464680d05f,48918,625,5835,5501
4065,3056b97f-a44f-4ec3-a647-08d0538cb657,15902,645,5613,8244
4066,26f47812-bfb1-46bf-9c11-506d0980c048,44743,814,2325,4728
4067,b6647e3d-8cae-4c6f-8a2b-f2b85ae03fd9,46992,934,941,3176
4068,bb045053-4abb-4058-9044-5737d848d78a,44896,292,1729,1764
4069,b6d3153d-81d5-4458-abe6-88cffc910bfb,34458,884,9355,4813
4070,25ad216b-cb49-4e22-bc9f-eeca721819a6,48593,263,3056,5803
4071,47731a00-cd1e-4d55-9ad0-2bb98baa01cd,10433,791,3131,9999
4072,cb7d0b37-8347-460c-bf48-890bc79f07fd,41007,425,454,7610
4073,80d5eb0a-8f7b-404e-bf61-b3e798c5ae1e,17699,114,1838,3827
4074,a82206fa-e97b-4b8a-b86b-f3858b9c54ce,23591,903,3422,3579
4075,0d05757b-a8dd-44e6-a785-024e27d7224d,24105,754,9874,83
4076,9ca3255f-6091-46da-8646-3c890aa0bd35,45583,56,4066,6609
4077,2b6e3e82-52a7-4cae-af1a-d00e62a2b297,11562,664,217,6650
4078,7a7706a1-5818-4cfb-99ce-05e07a6c91c5,28783,846,7066,4247
4079,d4cdaa9b-c2c4-48fd-91a6-0f18dcbfced2,36977,390,3088,7696
4080,17ede1bd-ae6a-44b8-9140-8adb7bbf6a80,47434,332,3542,6193
4081,36224a30-9962-4993-b1f2-feada87873de,28082,260,9972,2431
4082,34ff46a8-54c2-4060-a503-32682f978bd5,7337,32,9544,508
4083,1e7268d2-5a1d-4d38-810e-df8d32998f99,14543,366,7138,3918
4084,1c18f0d8-9e7c-4885-97b4-cf30afcbf46e,7579,133,918,9681
4085,1a7089a7-820b-489b-995f-4b614146d0ef,12389,727,4761,713
4086,c25b6fad-87a1-45cb-b3ed-f85c6b46b872,20708,155,56,7041
4087,84ec0c50-1d97-41f8-ad7d-96788d1b15a9,25122,634,1191,3713
4088,23cc2e5b-c6c4-452e-8b75-10e50bf4a9be,25039,609,384,6903
4089,9b99c127-3337-47da-aab1-6142197e2692,12109,343,6778,3059
4090,8e2ac222-5403-4fef-8ec7-bd926e3c36f0,6831,509,5046,9193
4091,3f5d4e5a-c385-4467-9100-a76c1837a2a8,3020,776,1076,5975
4092,cc030b4c-eeb3-40a3-ae45-185ef88d926e,32869,752,4127,6187
4093,e063018d-fe67-43bf-8d78-a1f9b7691891,17442,654,9872,3976
4094,5aca0cd6-18b2-4b2a-bd74-8113ee1647fc,44203,138,2652,3618
4095,54722f5b-1e8b-414d-aab4-57504aa9a226,25144,454,5550,3898
4096,72b923db-cc18-4e55-af4e-9aa2f05aeebb,23752,484,9336,1197
4097,eb9b9968-9c1b-4ccb-993c-5c04e782d9e9,30692,858,2184,8528
4098,f8afea07-4fef-47d6-ab72-66baeb00eedf,13538,155,6921,7237
4099,26510c55-e2ca-49fc-9e0e-f0bee9e72c96,28536,573,690,5834
4100,ff2b657a-82cc-4bc3-a7f8-b1625c482a86,31031,920,6133,9076
4101,50a3487a-fbdb-443a-b9da-ef17a985eb23,24319,893,14,3951
4102,037df68e-9fb2-4195-864f-da2d76542f2f,46196,534,682,5693
4103,2e1b5f5d-f3e5-4ba5-bc9d-dbf1d4fd48cd,37255,402,6683,3644
4104,c121f5ca-2627-4ba5-811a-282a5e605f1a,36315,607,6504,5657
4105,ab46625b-c52f-4d38-b793-21d06f5e3619,37619,129,5010,5672
4106,84198fa0-cb96-40ff-ab51-f4ded82415ad,42412,40,2248,7996
4107,75791951-abbd-40c6-b2b8-119a2af2f981,24090,899,6019,871
4108,6e62db62-b28b-4c5f-94e0-9c1d0b4d1197,3821,684,128,7941
4109,a57c6f70-84ce-4dc5-9a3c-ed27e1c963ec,26618,844,222,400
4110,18f70d0f-902a-4b6c-a086-666f45f5d888,19195,82,2335,2649
4111,aa972862-e952-4117-89fb-c46a3e8d1df1,14898,872,34,2346
4112,60d1026a-7e51-4c60-8c3c-1a59a5702a3a,48254,248,5462,7012
4113,ffa01eed-d9b0-45d6-9ce4-4cb85c3acfee,13717,920,2531,182
4114,bb6ca1b7-a04d-4171-b0af-2481bfff65cf,29885,500,1263,9568
4115,31321f47-b15b-42ea-a684-cd419a7b8bd5,7881,648,4,948
4116,9c3ed8bd-bc41-4d28-93b1-d41e285c42ef,2520,792,9573,7886
4117,85ff0543-14c6-4659-bad9-dc9fdc971e5f,11071,244,2995,3034
4118,255f37c2-4403-4f18-98b6-733cf766f56b,18582,132,4261,1870
4119,88fb817d-8edd-4e7e-a649-217b94c07088,13831,290,1234,8773
4120,1bdffe8d-55dc-469d-ad0d-9a530641e4ed,49688,156,3028,9692
4121,d9a7ef07-927b-4d67-be32-b366b0fcb1a3,41286,140,4905,4181
4122,2e4fc416-3113-4296-a05c-9b700829fc2f,29178,538,1789,1847
4123,3da0b101-1824-4042-ab46-f3dba402800a,12705,999,6211,2654
4124,9d7558a1-f4bc-4cbf-aa53-5ab10b941420,41935,377,3776,4601
4125,0b3b6726-aa21-46e7-bbe0-c10108fec61b,17584,545,3604,3569
4126,c86b9cdf-f559-4391-8c90-a7bd2297e077,36538,690,1741,9052
4127,a6865628-7d8c-4076-8e2f-f9b3e9b92521,8579,895,6620,4158
4128,8ae7f258-edd8-4f07-9a78-573ecd58a9d4,23196,607,3725,3068
4129,85869794-4503-4a39-a40e-0163130550dd,2285,141,4919,3463
4130,dd890e54-868e-451b-8ee6-35f60a5e7547,7361,910,4028,7727
4131,d1dbe2e6-3ea1-4d17-9a4e-0a24bf6eec4e,4398,997,766,1412
4132,93cce612-7a51-490b-8c39-5f62f0ad5895,43582,396,5881,2381
4133,6532b09c-14f8-4084-b29c-58c8ecb86bf8,4261,244,1333,800
4134,d1bc53e0-69ed-4f60-921b-52e1db62ac6d,6859,168,6702,2341
4135,143cc3fc-805d-40e6-97a1-95385ea9f9a6,22054,272,7938,6970
4136,5573943d-d29d-4507-b67a-872aeee41339,33052,735,1978,7617
4137,6cc1cd29-a701-4f61-b709-e6c4847bf801,41135,534,6103,9280
4138,d66a5d13-e5cf-4777-af07-fc1ed53d87ec,25363,442,698,228
4139,865dc1db-faad-45e7-8fb5-118034704ffc,19974,290,8468,744
4140,4df926df-cc8c-48af-9492-92e0a64f0c04,18185,92,840,2770
4141,f01689d7-e09b-4c8c-84c9-01a6b2488e1f,33580,617,2569,3646
4142,25844da8-277e-4949-bab0-a8b0a3f8e514,46616,337,4721,1392
4143,0dbfc1ba-6d53-4f48-b9ad-7f3b2f30e22a,34197,23,100,1914
4144,fc032615-34da-4edd-9df4-7de90c0e35ab,17981,49,3579,9509
4145,76332f40-a75e-4e30-a9ce-daa608dc69a8,10265,511,6260,9930
4146,f22e4ea6-e839-43a3-b899-392b6d42e1c3,10323,491,6027,5299
4147,5da6b2ef-990c-42fd-8e78-d898a04d9b1e,21335,458,4002,5278
4148,d3057a27-7943-407a-91ee-21b730cb8327,7412,973,4273,2737
4149,f23da4f8-38e5-4cb8-90c2-1a0d1036c7d0,8504,287,6450,9242
4150,02a104b6-8550-4958-bb85-7a6354fd90a1,4594,186,3706,2783
4151,778703e5-76d5-4305-a936-5b627bed8d0b,42048,418,2216,9079
4152,70cd2905-ea22-496e-8e2e-7b84d89021de,31436,780,1740,6436
4153,568016ab-9b08-4664-b8d4-918a3405b749,10034,190,3106,4513
4154,aa9928c5-c892-4c4e-a288-4024d549d266,6341,588,7146,6560
4155,b9f0212f-77e7-4564-bcd5-3554fc2c647a,7119,315,1417,4848
4156,7a02322c-d93e-413f-bd4e-d4991c2331d7,22230,688,5102,1054
4157,e1b2180c-386c-4534-a319-2309f32aa20c,9499,68,7635,3562
4158,06aa7b02-526a-41bd-b7ec-44606bc34adb,36172,422,1604,3574
4159,09d24b7b-d3e0-4705-91b0-35f7410e4eda,5576,414,6695,4860
4160,f5a2f2ef-3dc0-4e5f-a149-f8cb15991374,28542,33,2455,8180
4161,e638e4e1-4ee9-4db0-a5ea-73f2c6e46cd9,25386,696,1806,1401
4162,aaa586c2-af97-4a0f-897e-9fcc8bc83781,3873,634,8052,9297
4163,dcf376ab-9331-4413-b618-5ff4312400d5,34457,771,5259,4284
4164,55159b64-129d-40ab-a86e-67896ea7d0b2,5782,619,3231,7750
4165,8c192923-fe74-46d4-811d-4c665425450c,49388,632,8281,3013
4166,c682616c-3171-43f9-8e4e-5a34d02b618c,38890,918,4483,1123
4167,f5a9ed12-3579-4722-97e8-6dcff7cc7744,12423,290,7376,2074
4168,b7204b59-4f78-4534-87da-f6672665904b,40942,615,4890,6913
4169,4148d1f1-b45e-4fbe-95b2-b4c5de8e241f,40312,885,915,4270
4170,43439a0f-853a-4630-9991-927960fa7b3b,28749,657,4410,8256
4171,e8a93d19-b04c-4f82-acc7-e124fa673d47,12367,559,3482,4058
4172,104792e3-e1fe-4c98-8d23-ec67436145dc,32320,316,688,9186
4173,f2a3240c-1eb4-4eb2-9ee9-3334bbefa3d8,38893,264,6474,2347
4174,2c8d7f40-3ba9-4ef5-8c1e-553a69d880b2,13470,739,122,7111
4175,23b5a5d7-7580-4718-a99f-80638881b03d,38767,407,9421,2677
4176,d2622ff2-ea46-4575-9a86-d3bda3aaa7e9,41813,817,3974,814
4177,86d0fde5-4455-4ac1-85b0-ab590ce94f65,14047,469,4018,3761
4178,55b85611-5d46-4adf-b805-a2da4a7b8926,6951,347,3088,9917
4179,5484bdd1-4fbd-40ef-866f-1ee47d2f2d58,35493,904,8697,6188
4180,e109299d-83a3-4824-9f3d-6936f4a8e69e,6682,897,9790,3167
4181,4a245141-5e6d-4574-9b60-5079b66f3f64,9700,834,5867,4744
4182,0c1b740e-6dc4-42d6-9a83-a21e22991809,23955,312,1662,4993
4183,0d8420b4-a8fc-47ec-a050-a43a49fd4e77,48334,898,6391,5377
4184,72bedf2c-fa39-49c0-b50e-e387f75b4ada,35563,840,7433,2523
4185,cda1bb3d-72b9-441e-9059-808f6e70e6fb,24041,180,1450,4872
4186,a68586ae-b50e-4c7a-9ee5-b7ef888b8eaf,26759,525,1514,4593
4187,0527b714-20bd-4771-a3be-4a11d2689202,25230,954,6146,6546
4188,6019155f-fbb5-46b2-97b4-2f2b1e8e8e57,7358,636,3124,4915
4189,0dd545cb-82ec-450a-90af-e670a9938dcf,7391,899,3110,1452
4190,acdd42b5-7cc7-45e8-8a40-aa6d9e0a64de,909,523,9416,9124
4191,ea7a5dee-5bd4-4f59-b985-de7cb813dc2e,23717,996,1969,9675
4192,d06c1d81-bfee-4907-9ce0-d26b949bb130,34128,83,5457,1948
4193,b1cb123a-98b1-4e9f-8397-5a75fbbada1a,29125,179,3787,657
4194,0e481693-c0f5-49cf-a453-bf6b60f403f8,12043,204,3477,5466
4195,c462146d-fb49-4d4a-89d8-42d946f85d25,31901,125,2589,846
4196,4921186c-0384-4e2e-b858-bb23d59299ef,47021,363,6552,4633
4197,aa5f1938-28d8-4b7e-af93-5d30c6565f43,29740,222,5273,1861
4198,1378baa2-9689-4f39-85c2-1aece8f26e5f,29945,320,2769,9095
4199,ffb599b0-a272-474f-9fe1-01e3bb2c6299,35173,163,7717,5515
4200,8df9a26e-44d3-4472-97cc-232dd10af3ce,6987,925,2275,189
4201,ee53990d-5627-4697-ab94-51f09c550c1f,20285,166,9390,5651
4202,de8b8699-5a94-497c-821e-cb86e90f0421,33752,414,2689,7136
4203,a1e6e1b0-f306-4f70-9028-ca0e34f15a72,23539,320,238,9800
4204,60c22fe2-7376-461f-bece-3f0c7a7d2971,25579,114,7222,5557
4205,9a62b5c9-d8e1-4929-aaba-6e66822a53b4,26843,787,7330,9487
4206,1e8f31b4-f0e6-40f5-92c5-4b1fc60d25d5,29602,693,8858,6729
4207,22f8c3bf-fac8-43f4-8324-2a282ece6530,9963,96,8412,537
4208,e30eb8aa-3630-4f8f-912e-6644f95a0be5,16503,545,5073,9979
4209,d45c3eff-6262-41c9-b883-f6be5f3b497b,47892,419,583,4049
4210,6ceaebfd-e1d4-401c-90d3-b07943babebf,3500,31,7693,2761
4211,e6efb6cc-bcf9-4168-8de0-5f7937c3126f,346,152,4574,1592
4212,6e4a963e-a68f-4a1e-8394-d19f2eab0ae0,48728,716,8938,1505
4213,e0b06f8e-3d56-4ffa-a1ba-0e0540d6ac72,32274,855,8724,7484
4214,da0b4e69-34c0-48d6-b34b-3b98f760e3e9,44534,348,605,3996
4215,3168ece4-56fc-468c-b68b-e28527741b66,34012,43,2355,2064
4216,402554de-5b30-4134-a6bd-0a0baaa3e732,33368,572,3088,6400
4217,4bddf421-53ea-4175-b614-62e9ae4e31d8,20019,57,2922,3630
4218,b1c8d5fb-db30-4831-94d5-39b11bbc77c2,31216,540,5912,1082
4219,7f312e6f-7c1f-430a-88c2-12f0ba2b24b3,29882,486,8464,7521
4220,a2e34ab0-a8f8-4f45-8309-406602099e60,8929,376,2364,1422
4221,03dd39e6-8349-498f-a52e-baaf8ad58fc7,19447,230,7017,1096
4222,f0ded008-1d8d-4918-92e2-dd9800825abc,10121,321,5375,7293
4223,a2e476c2-ec99-4b38-b72a-6184f9a7ab57,40678,586,4527,5866
4224,0940142d-e44d-42a2-ae56-f05b6e04ceee,41142,806,4998,7856
4225,878a78ce-e2eb-422f-95a3-98d4b1537217,31100,853,4523,849
4226,3369c2c5-a30b-4828-a673-dc04856c1144,20609,527,4431,898
4227,5364888a-70d2-434c-8bdc-3b499275320f,27147,305,9234,9693
4228,26e76423-d0b2-42a2-9fc5-df0700f8484e,44686,933,2139,4815
4229,5ab65d93-4fd5-4811-9ac7-979e1c7bc6a7,33810,222,6340,3737
4230,e91a8c17-b744-4f8c-9cac-03de7403b281,7914,118,5303,5291
4231,8f417e0a-b453-4eea-a5e1-624fb8287969,2945,43,5256,7074
4232,5e04e05d-dfa6-4361-93b7-8c6ad73af546,24168,307,7439,4346
4233,88b87c5e-1141-4156-99de-5450c789d11a,47947,599,3481,5592
4234,bb24c186-6864-4756-9cd1-9197d22c2efe,49057,801,4938,5264
4235,aca64f84-6253-4976-a527-91e19448e031,20352,683,3181,1626
4236,67214bd5-229c-46bd-b772-b9cde08d68d9,26583,651,2550,1047
4237,e008e6e5-a12b-4300-a7f0-7615a5cfcfeb,1566,101,975,9400
4238,a63f4036-64a4-4aea-ac0f-3a0dbdf44101,27407,851,2329,101
4239,9600260f-63f9-49d1-8132-f4bdbbcf942a,14979,240,1243,2982
4240,c7350b1e-de52-4f67-98a4-70f75a023fc9,22325,273,140,5980
4241,ea8c4b1c-f567-40ce-b58a-7260f97e2380,22460,349,4093,9127
4242,59ef3841-b2d5-42f4-81a6-17414a61b8db,19556,152,8658,1865
4243,dd7761ed-af3e-4ffc-a148-6f6584b7e361,27541,771,4307,1857
4244,ea07671a-18f9-4b37-a535-0cd5469f030c,20215,751,3006,7015
4245,3ddac3a2-4bc5-4c08-90e9-3c2e6487ef90,48192,300,929,7686
4246,49908a2a-d9df-4d54-8a99-56e939a1ceab,38268,823,5446,7061
4247,876e3497-3bdd-43ba-a0f3-3c6fc3e99891,40834,35,5154,4017
4248,fa7f40ec-346f-4204-8656-547e1851e367,25125,546,3765,7200
4249,5b3ff047-89f2-426c-8006-416e0a825229,8419,626,6840,7982
4250,a6261e43-0725-4bb3-95ac-879240460c26,30768,470,4260,8418
4251,d3dbcd32-cd35-4fe6-9a59-75d38aa11a20,45608,778,5935,2134
4252,416c39dd-5821-4187-a423-08f9efcb6fa5,347,366,9160,2486
4253,982cd25b-3daa-4040-93a5-63c9658ca1b3,39726,819,9160,7291
4254,ee772800-40b9-4097-8d86-117f9ff1669b,19749,830,8243,3521
4255,00a0e2f9-d6e7-4c2c-aab2-34598cf7eb36,20471,914,8259,8466
4256,fcb84883-818e-4766-9f12-d9af7c9d853b,6065,159,8261,1647
4257,2d0b1595-02e9-4e4a-831a-ccaf8581074e,6104,310,626,4258
4258,8d800a32-a8c9-47c3-b2e5-f592a7eb17f9,47447,38,4312,2764
4259,74349bcb-467a-4e08-b7e4-31c7c782f843,23490,271,9155,298
4260,d0beb1ef-9ba9-482b-a0bc-bb882eb12dd7,34709,278,8445,188
4261,af96f540-9e1c-41d9-953f-ad74f0174ae9,1402,252,1129,1747
4262,78d11ebc-c535-4ccf-abd6-e069d7689697,31792,648,8706,8831
4263,e8f65955-736a-490a-a00a-899a7e09ceff,10243,867,1542,5958
4264,854e09e6-0c05-44fd-ba20-d6f006f8cbc4,26804,139,896,3670
4265,85dec678-b1f9-46c0-8817-6eb45f3a5015,43676,601,469,4345
4266,d3b00714-28e9-48cb-bd0b-5d69658c0a13,31207,731,1672,6273
4267,21a59a8c-a448-4976-8820-d24922049f8f,45740,71,918,6365
4268,cf3466f7-4ec0-4468-a5ec-93d79b26c6aa,48712,844,3878,4101
4269,59bf0330-c714-48e2-859c-3aced3d4b80f,3909,19,500,3931
4270,f2389193-4025-491d-8302-245e601f92b9,6202,731,6590,5308
4271,96e3fa36-9bdd-4210-984d-0ce219968e16,47047,732,2185,341
4272,dfb1e702-53b9-4709-a14f-0b350380fe77,17719,819,1754,5312
4273,3fac8830-66c8-4732-8374-43d85af9ec4e,5783,528,6407,1340
4274,e6f80e4f-d3dd-482b-83da-8b3c1354d838,39775,694,4826,2116
4275,5c2692ce-474d-493b-bb5c-068ea1db90c6,10327,978,7456,2210
4276,83ff409a-3328-4dd4-b481-0058d3609090,47048,955,7283,4448
4277,91ea5f5a-4d54-4123-854b-6495aec205e1,28126,166,5374,8412
4278,44fe8aef-6669-4609-8e36-d139e079a389,44076,654,4603,2153
4279,634497cd-2e3c-40c4-af50-530360bbfd0b,30348,200,8328,583
4280,55557e61-65e6-40b5-9964-b7c6a682c4bc,6711,33,3228,9026
4281,a6deb71d-57e2-4c38-b12e-200d6db0c31e,48280,673,6881,5589
4282,99e3e800-2034-4703-851c-2571eae7e909,37988,221,2970,5959
4283,0b1cacdd-3507-4993-bbf2-84dcce4dd25e,41224,266,5200,6672
4284,996fc125-f118-456c-942a-a40adac857dc,13816,267,7931,9144
4285,eef0b5ed-b7a1-4648-988d-91511dd71efa,32596,952,8330,8242
4286,20be566d-67aa-4686-bc89-4fd38765aa11,47279,756,6114,3047
4287,708401d4-d373-4dc5-bf51-d9163d640837,8302,271,5743,3545
4288,d19c3c4d-a520-48eb-8eb1-9b1469712b14,47337,28,7493,9718
4289,69b7ba8f-df03-40f4-b686-e7742e2755b0,911,819,4381,3396
4290,dddc0e4d-8a1f-4ef0-83db-9bbd9a8d3b3e,36126,26,681,3960
4291,9597014f-3a66-4e6f-9bd9-6ac8358aa2e0,18700,211,5722,1281
4292,3ac8024e-7ca7-4374-9482-695b471a247d,20029,745,2404,5428
4293,d019030f-9065-4948-a71c-4ccd291aff1d,23508,135,6682,245
4294,bde45875-d187-4e82-816f-5d13faa6d76f,18958,129,4855,2403
4295,7b9aa67d-1db7-4abb-8c66-91357f5b63e7,9464,618,3797,8900
4296,b2b080aa-e44b-4d44-a89c-77cec7751a87,38175,453,6827,9540
4297,2a57dc76-747d-4cec-9b48-e9bd7cfdf4ab,3440,100,6077,1621
4298,3ebaa89e-307e-4f84-b71d-759b2fff12f3,13680,621,5248,9232
4299,26972df4-12ad-4ebb-a166-f45fcc6ce09b,14124,315,4843,5712
4300,fb8e5c47-82e1-4fc2-b634-85c26302aaf4,32011,680,8254,8223
4301,cff0bcc4-b838-4eba-8410-4377bed88a4d,48677,15,1821,1755
4302,d1be4c6a-20db-41fd-ad75-8d7bb92b21d1,48039,512,5122,8316
4303,90a4fbc1-600d-4647-b39b-25530ed673f9,15642,360,1038,4332
