PaymentID,Amount,PaymentStatus,PaymentTime,TransationID,OrderID
4659,81.72,Refunded,2025-09-06 06:02:00,cae93911-3cef-4f55-b1e5-e10183f1d9ac,601
4660,65.05,Refunded,2025-06-01 03:29:36,147eb4f3-92a1-40b9-94e9-db10ff4da75a,3715
4661,133.92,Paid,2025-04-16 09:12:14,98fde6e4-f54e-4c11-9b7e-3268663930cc,3101
4662,127.59,Pending,2025-07-10 12:37:15,469c886a-bfa4-4031-93b2-483e3f447a78,1819
4663,75.92,Paid,2025-10-19 14:51:52,225417b0-e7b5-48c5-af11-0489856429e5,4745
4664,142.53,Paid,2025-08-10 14:06:56,9ec52068-dca4-4890-a2ac-b319339e462b,8121
4665,46.25,Pending,2025-02-23 03:45:32,564b4e17-a555-4e05-93ee-ef102dd1f444,6179
4666,101.13,Pending,2025-05-12 18:54:25,eb1613da-9026-48c8-a1f9-8679c947e660,4446
4667,188.57,Paid,2025-06-18 20:11:43,e8d06dc5-2ad0-4399-9f6b-850cf80b1cf9,4877
4668,43.9,Pending,2025-09-02 19:16:09,618b7f19-d38b-4e72-bb5a-ff6105405177,4432
4669,143.79,Paid,2025-06-15 05:05:10,eb8a412c-a02d-4ab4-93b1-b6d925346c5a,1943
4670,179.22,Pending,2025-06-16 03:35:26,3f1092bb-f2e4-4c33-a729-877eaff092bb,5142
4671,36.82,Paid,2025-07-27 22:22:26,2fc77ab7-09ba-4d94-b56b-a03833a5abdf,3083
4672,130.7,Pending,2025-08-24 09:19:03,ae409142-7ef7-47b1-9315-f6e48612ac88,174
4673,100.98,Refunded,2025-05-09 05:18:24,24f8492f-e9be-43f1-b653-bd87e3dbd74b,705
4674,179.93,Refunded,2025-02-23 00:18:11,437a2ca9-9cda-4a62-9b45-6f49cb43ec3e,2870
4675,187.71,Refunded,2025-08-25 04:53:37,3832d0fb-84c3-4d65-8003-f2b6e79eeb88,2191
4676,124.75,Pending,2025-03-09 06:31:16,20df31ea-94d8-4850-9f0f-5668d1944eec,6622
4677,120.81,Refunded,2025-04-12 17:01:51,2f0afd34-6602-44e7-b2d8-fbc45bde4257,1693
4678,105.0,Refunded,2025-01-18 10:11:49,efc13b63-a456-41d0-97c2-e120e15cb9b2,628
4679,187.41,Refunded,2025-09-29 04:34:08,d0b57e16-8239-4fa4-9b08-c1dad8fc1ff5,1201
4680,135.03,Refunded,2025-11-14 09:58:12,72bf4adf-c35e-40e4-a1e7-9ee36846930f,2486
4681,161.1,Pending,2025-03-13 17:12:00,7c749d90-9f96-49ea-ad82-a80d78e53692,3180
4682,49.23,Pending,2025-11-12 16:00:54,bde35bc2-7f6a-49cd-9308-80afb691e68a,2919
4683,42.98,Paid,2025-05-25 06:21:00,2adc06ba-7c53-483d-9fd8-8f92f3582636,7664
4684,198.55,Pending,2025-08-16 02:00:48,e75164d2-d5db-4eb3-b6b4-10fa48c24651,8145
4685,75.94,Refunded,2025-08-02 08:42:50,5395fc02-3cb2-4062-8bb8-ec3fe68f0706,2677
4686,46.54,Refunded,2025-01-10 20:08:32,140e2d41-feb1-460d-b462-d8140963a23b,5608
4687,67.15,Refunded,2025-11-19 22:57:16,69ce2721-be8e-4a82-a897-fa0b6cef44eb,2468
4688,147.83,Pending,2025-05-07 11:38:24,bd87bb41-324d-4f15-b4c4-be298d377a6a,4364
4689,164.59,Refunded,2025-04-29 11:49:22,98fe154c-fdcb-49d8-9c58-81380cdb62c7,6568
4690,65.14,Pending,2025-06-12 08:03:58,9509201f-a926-4dc4-9ecb-ecb9063c0550,261
4691,26.87,Refunded,2025-01-25 16:45:21,c8fabaf6-456c-40ed-927f-558ed1bef287,8616
4692,61.3,Pending,2025-09-09 08:46:19,a8c20ce8-2afb-419a-8eca-6108fb3fd2af,5648
4693,85.95,Refunded,2025-08-23 17:39:20,c10bd6ac-eb5c-496a-bf01-3b4039a487b5,135
4694,86.21,Paid,2025-02-16 10:09:44,2f134a50-32f9-4878-9da0-9cf442c1912b,8486
4695,78.01,Pending,2025-01-23 06:14:14,e1575293-ba88-4200-9552-15acfeabf94c,5675
4696,111.88,Refunded,2025-08-27 10:48:36,db94ca26-894e-4202-93c3-e5128bdab853,4957
4697,198.06,Pending,2025-11-18 02:26:08,566b521f-3270-4165-a2d1-f315798e0c1a,4676
4698,51.32,Paid,2025-07-29 18:44:00,d6d14d14-c6d3-47af-8bf0-a2e4bff2b36d,153
4699,176.03,Paid,2025-08-12 23:48:16,62a74252-83eb-4e7c-8fda-71c142d48819,369
4700,78.09,Refunded,2025-10-20 05:34:32,8c5ebcfc-3128-4781-88b5-612b45296030,8916
4701,113.83,Paid,2025-11-21 20:22:33,5e144c76-0fc2-4e35-b4d8-8a93a283f695,5234
4702,95.88,Pending,2025-02-26 05:46:58,ba33ae97-0612-4b27-9eae-8d4ba4f84baa,2166
4703,152.25,Pending,2025-03-09 20:24:21,4a21b653-ba1c-4642-9011-b4aa711d4de8,5454
4704,203.0,Pending,2025-08-31 00:29:37,16e54a8a-1f8b-4522-9f25-8af965a883d6,3175
4705,171.3,Paid,2025-08-11 23:24:48,ea231c95-f171-4ed0-949d-f8f4fdaddcea,863
4706,28.99,Pending,2025-03-23 23:34:35,0513140a-978e-4754-add1-3d78b337d274,9184
4707,205.58,Paid,2025-05-07 20:11:13,f0354535-7061-4a48-a1f7-2b0719c89d42,3081
4708,75.47,Paid,2025-04-01 06:00:40,a8723457-a1a5-4a4c-85fc-ded0f5651432,5176
4709,117.76,Refunded,2025-08-03 17:27:13,642bdcda-361a-46e2-bd51-025daddc2f36,6330
4710,129.57,Refunded,2025-08-06 10:52:32,8b28408c-bac2-4cc0-958c-120785145c39,6574
4711,80.9,Pending,2025-01-21 05:22:33,337a7705-2a80-4024-b35d-c77e0c7d844a,232
4712,85.21,Paid,2025-11-11 14:22:06,bada61a2-192d-429b-8dae-5c3c934edb0b,5249
4713,150.05,Refunded,2025-02-09 21:25:56,10255c19-5340-4c4a-bfee-803466327642,2696
4714,183.17,Pending,2025-09-28 17:38:58,4ce0a7aa-52d2-4f4f-a2d9-180d68b2b124,7005
4715,160.47,Refunded,2025-06-21 20:20:01,9810eea7-264d-4a9d-b29b-7947a8062163,2990
4716,95.68,Refunded,2025-01-25 07:40:06,9d51108c-d3d6-4ce3-89af-b7bdd8c59e1d,3507
4717,208.55,Refunded,2025-08-01 07:04:24,f784eba9-d2ca-471c-9ea2-1f5b1aec65d6,5101
4718,115.54,Refunded,2025-02-13 07:28:10,f568dc06-17f8-45f8-8483-481b482ad2be,295
4719,153.91,Pending,2025-05-05 10:10:43,32aed1cf-1fc4-4c71-9ecc-80e6d89035d5,5800
4720,130.03,Paid,2025-08-16 08:00:34,309da842-0596-430c-a77f-a0e18726ee4c,6318
4721,192.53,Paid,2025-06-25 14:15:30,0c5b537c-3d8c-469c-a69a-b88ffcf818d2,6205
4722,60.08,Refunded,2025-06-11 05:26:55,e4cbc211-9234-47ec-b204-ca4c14c2d0ca,2426
4723,25.85,Paid,2025-05-30 04:38:21,c8d88ca5-c048-4cb3-a08a-48a932371136,1572
4724,156.48,Pending,2025-07-14 13:54:55,45eca66c-79fc-4c7f-8236-70c653ff3d8a,9127
4725,170.66,Paid,2025-09-28 17:25:50,52d74925-02be-4b11-a7a4-75be57a33351,6070
4726,39.0,Paid,2025-06-30 04:38:06,a261257a-09e1-414b-99d6-5659a233e028,9882
4727,48.37,Refunded,2025-06-27 21:59:14,a46a7063-cd19-4ae9-b9b4-6249e69bc498,8262
4728,32.19,Pending,2025-09-14 05:08:41,d3e9dc28-de3e-47e9-aaf8-67645f967cc4,4942
4729,171.23,Paid,2025-01-28 10:26:02,87c7550a-0685-4222-91bf-76141e0d6771,8108
4730,24.48,Pending,2025-07-16 22:57:43,ace6aab4-73c8-4fc6-8f88-3ff019df24a4,9173
4731,91.39,Refunded,2025-08-17 05:56:10,bdd6c34a-f785-42fd-bbd0-970f3a656f92,5817
4732,159.29,Refunded,2025-08-15 16:41:57,e41b2cd5-8c49-47ae-986d-89e8b99cd117,1883
4733,31.72,Pending,2025-04-27 08:46:36,34cba829-0e66-40be-8967-231abc32db58,2234
4734,136.47,Pending,2025-08-11 14:01:45,dfa8535f-a743-4fc5-bfb8-85360d96a6d5,240
4735,106.63,Refunded,2025-02-19 03:59:59,02576fa2-c673-43e3-8995-119ad46cd0ce,3365
4736,142.09,Pending,2025-06-16 21:13:03,5d88871d-de96-4846-b533-bc453c8d7497,1985
4737,81.42,Pending,2025-04-10 22:32:17,346e9825-8e27-4e61-b5f5-3d25a843f16e,8953
4738,132.1,Paid,2025-08-13 05:09:31,0ad16214-fc8b-40b3-bb96-aa418721bbc3,190
4739,197.67,Paid,2025-08-25 18:11:56,4e6f5c46-6a76-4fa4-b38d-556d909e9f5e,7035
4740,109.46,Paid,2025-04-05 09:03:17,d2b1bd2c-d027-413e-9358-7fe5b9adb90f,2688
4741,187.09,Paid,2025-01-31 22:04:08,e4b5a621-0afd-457e-ac48-9761def80dbd,7876
4742,69.71,Paid,2025-01-07 09:11:57,a6f00f34-9966-48eb-b657-f126d1f82dee,373
4743,109.37,Refunded,2025-10-17 02:16:56,1380c4d3-cc45-434e-aea4-f28ba4e198bb,6265
4744,104.65,Paid,2025-03-15 08:08:29,485f3bc4-a618-4778-8912-4c16ec984955,127
4745,69.02,Paid,2025-08-10 15:43:46,4d4def47-3fde-4165-86d5-1c9c3a2b3def,4006
4746,55.73,Refunded,2025-01-11 06:08:12,d4a567cc-d2e9-4223-a945-6be916881874,5142
4747,36.01,Pending,2025-04-16 11:01:18,2a293753-e353-4164-9d79-78ce426a48d9,9856
4748,181.29,Paid,2025-08-03 04:40:24,21028236-8e24-4ab4-9c76-0a9f5ecae527,2742
4749,71.07,Refunded,2025-02-22 00:16:44,1a372d19-15fd-43ef-b295-010a17e501f8,6471
4750,189.21,Paid,2025-01-10 15:08:27,c576d99c-8732-452d-af25-cbaa764e5d18,8565
4751,161.33,Paid,2025-08-02 19:26:43,91daa3d8-bf76-4e14-b08a-4f639bfaf0ed,3130
4752,103.88,Refunded,2025-07-09 22:12:12,a7ccccab-9eb6-4bc7-9674-6e52004de4d4,3734
4753,21.66,Paid,2025-07-31 12:21:52,e0f0c065-9336-41d2-a85f-663b28862ce1,9411
4754,94.73,Paid,2025-10-23 02:05:26,c02e30b4-c909-4bf3-8eb3-af49f1d9788d,6663
4755,188.3,Pending,2025-09-05 14:30:19,ca74c718-d56f-462c-81cf-71d3006975a5,1226
4756,82.76,Refunded,2025-10-26 01:13:11,5504b040-db33-4b3a-90df-cc31d09185a7,4099
4757,196.55,Refunded,2025-02-15 17:25:16,0e6a9588-29b4-49eb-882d-83e1ea90ce70,2010
4758,118.49,Paid,2025-04-01 07:52:28,90f59f60-5939-4b83-9a61-0cf8f35eac7b,7783
4759,28.83,Pending,2025-03-09 01:19:41,efcbe206-0d42-4220-83e5-8d91a5224b6f,7223
4760,48.7,Paid,2025-09-14 18:59:40,85d88a42-3390-4a51-8ef1-218c61be30bd,8226
4761,79.49,Pending,2025-01-21 01:49:48,d03ff02b-3cd1-444a-b48c-673a992065ff,8484
4762,74.14,Paid,2025-03-16 08:23:27,dc2ab9fd-14c0-462c-bdaa-40d5ba07351e,7136
4763,149.16,Pending,2025-02-11 08:47:40,14f9e44c-c7ab-489b-9650-340f035e28ee,2187
4764,145.51,Refunded,2025-09-19 23:44:41,a1e70627-3ed8-489b-b768-389cca1402b4,2410
4765,65.22,Pending,2025-05-04 09:54:35,5d2c3c8f-5534-40c8-b677-2bd4e2d20f9e,4099
4766,161.76,Paid,2025-07-20 01:26:40,6adac54e-f474-4073-af0d-9a9cd784249f,8441
4767,197.82,Pending,2025-10-11 17:50:57,f0b4422d-7c9e-40ef-b06f-a08f90ce2de4,4357
4768,22.12,Refunded,2025-08-17 15:04:59,83c2e7d1-6cb6-4a14-a0fb-e0143d8cff54,8020
4769,166.35,Refunded,2025-08-08 08:30:55,0180d547-8833-4cac-b654-fc0f230a427d,3125
4770,184.8,Paid,2025-02-28 06:04:26,8c6aba07-43ad-45cf-9d67-2b324f223e97,4905
4771,28.78,Refunded,2025-04-29 00:05:17,a744ab67-9130-4bbe-81e5-bccb6ea87850,9388
4772,110.27,Pending,2025-05-26 15:56:38,39474b06-6eaa-4958-8774-2c78691caa6c,7150
4773,115.34,Paid,2025-06-26 00:53:15,ad0a7ab0-37d1-411a-ba5b-d70e54c014fe,6485
4774,127.34,Paid,2025-01-30 07:18:54,4d8cc91a-88f0-4ece-b231-ed7e3fc39b28,8732
4775,148.63,Refunded,2025-06-19 23:44:19,9ba6acc0-382c-4fc5-a30d-78f82208d547,1376
4776,135.56,Refunded,2025-10-27 03:51:53,fae4c057-5fd5-4a27-8813-f13bbffbcba4,2452
4777,149.81,Refunded,2025-01-01 04:59:11,d073bf45-e38c-4de7-856e-acd620799d69,44
4778,173.48,Pending,2025-09-14 20:59:14,7b12535f-6c02-40fa-b45e-46de51b754ae,5790
4779,208.94,Refunded,2025-10-31 22:47:31,6d46927a-bc43-4c6e-b898-1e504f9f4eea,6153
4780,79.79,Refunded,2025-11-11 17:11:43,7d795fb8-0b9e-42b1-92e2-e382df3c26ff,8454
4781,202.96,Paid,2025-08-17 17:27:51,38ca17ef-380d-454f-babc-03d762933bdd,3464
4782,48.08,Pending,2025-08-05 07:38:20,298fb0da-eac5-4614-85a5-9e20f3e5b726,7483
4783,79.62,Paid,2025-02-13 12:09:06,adb731b5-e81b-4dbb-8ffe-b42d74bbf0c8,7528
4784,173.32,Paid,2025-09-05 00:34:07,ffd8551f-be0b-4bfd-906b-ef592f49e540,9833
4785,102.92,Pending,2025-10-08 22:04:20,9eb4d2e2-ec5d-4e4e-a803-a7fc25c6eb88,6513
4786,134.15,Pending,2025-05-10 16:01:58,97cae21e-fc86-4d8f-ab50-5b6967895c8a,4281
4787,146.28,Paid,2025-10-05 04:25:33,524904c9-5b8e-4229-b549-b248bb77acfc,5508
4788,126.78,Refunded,2025-04-16 05:25:49,c4730296-aef8-494b-9096-c593a1593220,9373
4789,129.1,Paid,2025-08-02 18:03:32,215269ce-75db-432a-8bce-a1118c9cc6db,3954
4790,88.6,Pending,2025-02-26 11:55:10,5404b8a3-d3c4-421b-adf6-bea7215a04bb,3092
4791,121.9,Refunded,2025-03-22 09:40:07,f2e497bf-bb6e-4823-a2c5-0d2cb886bea5,1963
4792,147.4,Paid,2025-06-23 03:02:03,084f2dcf-08ed-45e4-b140-ed365897a8ba,644
4793,106.02,Pending,2025-11-08 01:13:21,7c9cbc4c-8f29-42ae-a8d0-e9e9080dff1a,1580
4794,123.86,Refunded,2025-01-10 03:15:39,aea3fa25-4b25-4292-a333-ce330fe1420a,6095
4795,176.19,Paid,2025-01-31 21:53:11,ced3f1df-95c1-410f-8b13-a14612b36809,3285
4796,102.91,Paid,2025-11-09 13:49:25,2f5c5bf7-a212-47ae-b6b9-b2c196185bfa,6730
4797,85.52,Paid,2025-08-02 17:45:33,b5e08804-deae-4236-946c-5ac26d8b6b7c,1083
4798,53.59,Pending,2025-09-01 18:05:57,f7684182-4086-410a-9b77-48f1f5f2f9ef,4739
4799,96.37,Paid,2025-08-05 04:59:57,f1cf2e4a-f970-4f73-80f8-37f5d7558559,4555
4800,32.05,Paid,2025-08-28 04:28:28,0ace01ee-7db4-422c-adca-4f27d9885e23,1451
4801,139.37,Refunded,2025-08-27 22:48:01,18246d19-6139-44e5-a77c-0f4ca82683fe,3130
4802,61.66,Pending,2025-06-30 11:03:54,872aea4e-739d-4649-bb0f-71a4b6839c53,46
4803,119.04,Pending,2025-06-26 09:47:32,12abecc5-768f-4dbd-9e0a-fab138e8c24a,6977
4804,116.81,Pending,2025-08-27 18:44:56,067e2d4a-c58b-4641-a58a-6b818b35da14,8413
4805,46.3,Pending,2025-02-12 15:39:16,2e6c8bcd-da51-44d9-8ff8-8da9c8e2307e,2598
4806,199.22,Paid,2025-02-18 11:43:41,ac3aedff-5137-43dc-9079-7fac4f36d46d,3528
4807,118.23,Pending,2025-07-03 06:21:49,e94ea021-afe4-4098-a1b3-ad51db27ebcc,8082
4808,141.56,Pending,2025-10-07 21:54:56,86571dfe-190e-4404-8fd4-70c5d3eff004,6093
4809,171.03,Paid,2025-03-25 14:41:05,f1cd3311-f6e9-420e-9aee-3c8306adb268,5278
4810,141.84,Refunded,2025-10-14 10:22:05,e3d58f18-b1c9-4209-ab71-75a5ed1981e5,5304
4811,62.23,Paid,2025-06-01 20:12:38,8336e909-ab10-4a54-8560-2e001a62ec0a,9517
4812,27.31,Paid,2025-11-24 01:42:15,8ae7b267-4e17-4909-8b43-06c57eee214d,3502
4813,44.69,Paid,2025-06-30 10:57:27,c629136f-ad56-4731-bea4-c8f684b52fe9,4541
4814,96.51,Refunded,2025-04-05 17:35:27,e8ce1ddb-1c74-485e-96b5-dd1a4fb3c819,8566
4815,152.71,Paid,2025-06-24 03:38:56,489858ac-6083-4a21-b24b-35cc183b4d94,539
4816,60.26,Paid,2025-07-28 21:09:51,4f9b2a87-d319-43cf-8a71-4577cad065d6,5094
4817,74.26,Pending,2025-02-24 19:56:05,d11606b6-1b84-4c38-9db7-e15239922bcf,7494
4818,155.24,Refunded,2025-06-15 02:47:49,49d1d585-f437-4c45-b515-84b669d83a5f,4328
4819,169.61,Pending,2025-06-27 03:31:30,9cf053d5-e8d6-40c7-83cf-0ab6e3270104,9959
4820,191.06,Paid,2025-08-05 20:56:05,d77ef8c0-3fc8-4477-9486-cc6dd72747c0,2361
4821,206.28,Pending,2025-05-05 03:01:00,410f3bcc-8ec5-451b-9e2a-8899882aaa33,4309
4822,207.85,Paid,2025-02-22 19:04:12,3dcb94d2-65d9-4af1-98dc-7f32f2fd9652,5267
4823,108.32,Pending,2025-05-18 07:06:19,d3276983-4e9f-4c87-b2ae-5484926dea61,1542
4824,51.57,Refunded,2025-02-09 23:14:22,ee42430b-a288-48dc-ad4c-4d376ff6247b,2310
4825,103.58,Paid,2025-02-01 05:42:08,3cbc4bed-23d7-464b-b231-995eedb465ff,6624
4826,39.8,Paid,2025-03-10 13:54:15,f889a0cc-cd91-4fa9-9d3e-a40f51c1009b,785
4827,117.36,Paid,2025-10-18 20:02:52,5d95fe46-eef4-405d-92a9-f930c6e35e7b,6549
4828,146.66,Paid,2025-09-22 04:36:40,270922c9-3f49-44a4-9923-49fbb9e1956a,4432
4829,179.91,Refunded,2025-07-22 16:18:53,1053f343-20f6-4769-86bc-4f6e6de67647,8859
4830,147.5,Pending,2025-06-23 06:59:35,f5ff6cc0-a819-46ed-99fd-bc11c7a1f246,8494
4831,178.73,Refunded,2025-10-27 19:02:39,c3649708-f9fd-4f6f-b9a6-835b61645b23,44
4832,135.18,Refunded,2025-11-14 04:07:00,794c79db-a9aa-4945-b173-d7cd6a75fedf,716
4833,171.67,Paid,2025-05-27 21:33:53,b4a7db74-6563-4752-896d-1dab70e8b46b,5544
4834,98.62,Pending,2025-06-23 04:08:24,d713d762-c3be-4b75-a8a4-1169660936b0,9509
4835,46.06,Paid,2025-01-06 19:00:09,90bf5740-1f68-4650-89d1-1bee54fa6c2a,8226
4836,184.45,Refunded,2025-03-17 18:51:54,fe8a0ae6-110e-47d5-afb7-b13a2d1707be,1853
4837,82.17,Pending,2025-11-24 12:04:53,b5b24a74-5261-4553-bdff-9f33ee3faa0c,6653
4838,96.77,Paid,2025-09-10 06:42:07,94ebc880-89f7-4703-bcba-887a9256d635,6895
4839,169.25,Paid,2025-06-23 04:31:09,147a9eff-954e-4ea6-baa8-73a145bbc652,441
4840,143.83,Paid,2025-06-28 10:27:40,22358f6d-756d-447e-be74-a0339578bf88,7535
4841,126.35,Refunded,2025-05-29 08:17:39,409fde67-83b5-4a1c-ab75-2b1807b57656,2957
4842,189.28,Refunded,2025-11-05 03:10:47,da56b5ee-65af-4791-8c5e-195ff93b67e0,9322
4843,25.14,Paid,2025-06-03 06:18:12,18007fa6-8029-4f0b-b096-aa551c3c1b8c,4971
4844,43.15,Refunded,2025-02-18 23:23:47,38637371-30b8-4a67-93dc-9c0335eee6ba,4159
4845,54.16,Paid,2025-06-26 08:30:34,33b993f5-c767-46e0-8ad5-491d83d99602,2493
4846,89.09,Pending,2025-05-29 03:16:56,30a27996-eee4-4739-8965-610d250993c6,9958
4847,121.29,Pending,2025-09-21 12:49:11,ee033f57-8798-4204-8fb9-9383eb9b1049,8477
4848,81.0,Paid,2025-10-19 04:25:34,5234d20f-229e-4f23-90f7-d1bb2f89ce13,3607
4849,76.53,Pending,2025-09-16 17:29:59,69dc0a82-78ac-472c-be03-23f59e98f83b,3059
4850,170.77,Refunded,2025-07-27 03:44:28,1554ec12-295a-4142-8406-2b5adeb54c60,4492
4851,118.01,Pending,2025-03-02 13:22:01,66d5efbc-6845-4f6c-a505-bded01e88626,2824
4852,205.47,Paid,2025-07-16 07:31:17,1d7bbc1b-e83e-4331-9308-046c0beaee88,696
4853,132.63,Pending,2025-02-05 23:20:54,e0f451ac-cb1e-4f9d-a6b2-18c50bad896d,280
4854,80.3,Refunded,2025-09-12 22:16:00,75665247-9a18-4ff4-9a1e-e46fc6d64360,8029
4855,201.37,Refunded,2025-01-01 06:54:21,2addb991-9eaa-4522-bebe-3bd7552a703a,5895
4856,29.99,Refunded,2025-04-16 04:43:16,460e158d-1961-4ced-9e22-352d0a694bde,2023
4857,65.78,Paid,2025-09-04 03:44:37,a482a7fc-f246-49d7-83cb-896d40100df4,3065
4858,20.09,Paid,2025-06-04 02:45:17,b2c9ab30-56e5-4b23-9374-146e8bd45d07,2788
4859,182.21,Pending,2025-01-29 05:23:58,bee592c0-185e-40c6-9fa0-c8693563de13,4482
4860,191.85,Paid,2025-08-17 07:01:11,8b22a9bc-244b-4660-a6a8-b0bf395a2271,2480
4861,82.11,Paid,2025-08-18 06:40:22,0f7a6e80-8b76-4864-8c2a-c66daf55b162,4179
4862,163.54,Pending,2025-04-16 07:07:54,6735fe48-046f-4542-a971-8de620fc9bea,1583
4863,134.05,Pending,2025-04-26 16:48:39,ff352669-966d-4d3f-9fa0-fe30144f2c76,9878
4864,40.46,Pending,2025-09-03 01:44:45,fb439b4b-b13c-4cab-9ebe-8ad272b378b5,6024
4865,133.75,Refunded,2025-09-13 00:26:21,abab78e2-b78b-4926-bc4f-b2df51960eba,9335
4866,95.31,Refunded,2025-09-29 12:44:33,45f0b71f-003d-4ed6-8fc8-d2edbc28e1bb,4504
4867,87.09,Paid,2025-04-13 08:44:45,5a7dc841-e5af-424a-8c07-91757e759f95,2349
4868,187.88,Paid,2025-01-13 09:08:58,eff48af3-f3a6-4db8-819d-457f7e66d643,2560
4869,98.59,Paid,2025-07-23 07:08:53,1227c800-0883-4beb-9f15-9b3d354463b0,2307
4870,80.85,Refunded,2025-08-28 07:58:54,fb49f5a2-be8d-444a-928a-675f73050fc2,3129
4871,149.97,Refunded,2025-03-20 04:37:48,c0f55c5d-a24f-4109-b763-1ba2636baccd,3615
4872,56.93,Pending,2025-09-07 23:35:12,ecb3a603-1bbb-43db-94fc-18014f53991a,707
4873,125.03,Pending,2025-01-08 06:13:11,02b891c1-6fcf-454e-a4ab-7c6be35d2c27,9279
4874,58.69,Refunded,2025-08-21 00:58:33,aff061ae-eff5-42ec-af28-5fab01d0adc5,6376
4875,78.09,Pending,2025-06-16 05:23:24,4f9bb181-2c50-4196-a773-27cf3aa15f1a,7793
4876,67.5,Refunded,2025-02-23 01:31:32,c43e8b74-6695-42c8-9a5d-19cb13387b2a,134
4877,93.85,Paid,2025-02-27 09:11:19,1709df60-21d4-4749-a039-b95c6e734178,2926
4878,22.39,Pending,2025-04-17 16:06:42,3a17b7e5-309e-4fa1-93bf-baba392c5362,3764
4879,136.48,Pending,2025-11-22 09:13:19,001059b8-dca2-4173-966f-4cc415f3109c,6798
4880,137.87,Pending,2025-01-07 14:20:36,93ac4f8c-a8f1-431c-a3c9-52ac959a4d8b,7961
4881,96.16,Paid,2025-03-15 05:26:49,992e610b-d324-4a85-ac5a-01aaa70cd738,7807
4882,97.89,Refunded,2025-10-28 00:57:27,f3b09243-5644-4de8-83f2-6933091817cd,7060
4883,114.16,Paid,2025-06-17 18:00:45,33d069d3-0e1e-4fbe-a66a-c35a540b14be,306
4884,183.52,Paid,2025-01-07 19:44:21,24fe48f2-ad3a-4120-bcbc-23becc825bd7,4756
4885,29.62,Refunded,2025-09-20 16:46:21,97c4d514-52a9-44d9-bcbc-5287532328d3,9334
4886,146.14,Refunded,2025-04-15 10:27:17,8e98423f-10f1-43ab-8b1d-04ff667d8e85,6014
4887,40.06,Paid,2025-10-23 19:58:29,25c8c34b-bdde-4d73-ba39-7bacfd5f54ca,4103
4888,100.05,Paid,2025-10-16 06:59:47,fa47c236-c621-45de-9049-54b4a74ccc80,7612
4889,95.36,Pending,2025-09-17 21:32:26,6691438a-8443-45a4-b82c-56e6af1c4dc4,1577
4890,33.97,Pending,2025-02-15 23:49:12,0b9a49a3-03f9-4680-8283-a16db964682d,2982
4891,159.88,Refunded,2025-03-25 09:20:27,a900a947-e18f-4e80-8295-308bd8ef24a1,3059
4892,201.03,Pending,2025-07-23 13:44:31,376f6dec-e876-4804-889d-dd13ae7a0bb7,8584
4893,119.12,Paid,2025-01-28 17:18:15,5e0f2d03-c68e-4113-a439-0054f765c091,2137
4894,76.14,Pending,2025-05-16 22:36:38,e136bc26-019b-472e-b21d-a0b16983826c,5723
4895,193.24,Pending,2025-08-13 12:19:39,84ded2c3-ed2e-4e9f-b5f4-4431a126fe8d,2894
4896,195.43,Refunded,2025-08-01 01:11:47,ee8e0084-c87f-41a1-a91c-1926802ebd90,8857
4897,152.45,Pending,2025-09-20 16:19:27,d4928837-efb7-4153-811c-fe9215f1b15b,2140
4898,77.57,Pending,2025-06-14 00:41:12,9bb80706-5e44-4792-8ea8-a5a8575b15d2,7415
4899,51.91,Paid,2025-09-07 18:29:34,e02b49fb-404f-4c83-8800-08d514a85a09,9800
4900,162.16,Paid,2025-08-17 21:59:13,f7dfae8b-edf1-4d91-b4c4-50910ee380e2,5982
4901,59.3,Paid,2025-08-09 17:13:31,7aafe10f-1640-4611-81db-39b857a66f4b,4444
4902,24.89,Refunded,2025-09-24 06:54:08,ba0e44a4-8b2a-47f6-b4ea-bdd1c97373b5,7471
4903,208.63,Refunded,2025-07-18 19:57:12,968424b2-2223-445a-85ad-c43aac2bbb5b,9892
4904,54.62,Pending,2025-10-29 19:05:18,ecf17fa5-4b08-4297-85bc-39e51ca3302f,8865
4905,195.52,Refunded,2025-03-02 07:52:06,12908d87-815d-41eb-b170-e9d581aa5067,6939
4906,117.32,Refunded,2025-01-22 19:59:25,3a9f31ea-e237-4d05-95f4-a227e9ff5ef7,183
4907,172.56,Paid,2025-05-25 23:06:39,54a8615f-ff7a-4282-9e7a-90546424c8bf,8874
4908,24.96,Refunded,2025-06-19 18:27:47,c329f24a-bedb-4124-8470-e7a6f174a8b7,916
4909,178.65,Paid,2025-04-02 17:10:06,6a7ab874-c207-405d-aef2-f0b02641a421,3400
4910,142.23,Refunded,2025-11-13 04:38:01,592cd343-3bad-4c24-b634-7fc487065de4,5296
4911,83.46,Paid,2025-03-18 10:30:21,9e9a6519-b6fa-4f02-a667-aaa4bfb3faf1,9528
4912,88.2,Paid,2025-10-26 07:50:59,3fbc5f2b-46c9-46e1-9be8-747450dc3ff5,1806
4913,62.93,Pending,2025-01-25 06:30:25,a64af3e9-6054-42b2-8987-a4baadbb3b9e,5051
4914,178.44,Paid,2025-05-11 14:33:14,0be26f1a-281e-4727-9f7b-fc114734b0e6,7045
4915,58.77,Paid,2025-04-21 11:13:38,5c377f9f-3bef-4181-a171-a34b1d059bd3,7148
